ts,event_name,user_pseudo_id,session_key,page_path,transaction_id,value,currency,item_id,item_name,price,quantity
2026-01-27 15:04:45.276425 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 15:04:45.276425 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 15:04:34.210875 UTC,add_to_cart,2013144899.176952,2013144899.1769517745-1769526151,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 15:04:32.261559 UTC,select_item,2013144899.176952,2013144899.1769517745-1769526151,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 15:04:32.261559 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 15:04:32.261559 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 15:04:01.301583 UTC,select_item,2013144899.176952,2013144899.1769517745-1769526151,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 15:04:01.301583 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 15:04:01.301583 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 15:03:52.427051 UTC,select_item,2013144899.176952,2013144899.1769517745-1769526151,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 15:03:52.427051 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 15:03:52.427051 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 15:03:20.227382 UTC,select_item,2013144899.176952,2013144899.1769517745-1769526151,/,,,,9.0,Product 9,11.5,1.0
2026-01-27 15:03:20.227382 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 15:03:20.227382 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 15:02:42.711233 UTC,select_item,2013144899.176952,2013144899.1769517745-1769526151,/,,,,14.0,Product 14,8.99,1.0
2026-01-27 15:02:42.711233 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 15:02:42.711233 UTC,view_item,2013144899.176952,2013144899.1769517745-1769526151,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 14:52:58.416825 UTC,select_item,682331395.1769518,682331395.1769517769-1769525570,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 14:52:58.416825 UTC,view_item,682331395.1769518,682331395.1769517769-1769525570,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:52:58.416825 UTC,view_item,682331395.1769518,682331395.1769517769-1769525570,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:52:17.963437 UTC,select_item,1712912575.1769516,1712912575.1769517746-1769525271,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 14:52:17.963437 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:52:17.963437 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:51:34.374589 UTC,select_item,1712912575.1769516,1712912575.1769517746-1769525271,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 14:51:34.374589 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:51:34.374589 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:51:08.379281 UTC,select_item,1712912575.1769516,1712912575.1769517746-1769525271,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 14:51:08.379281 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 14:51:08.379281 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 14:50:52.990665 UTC,select_item,1712912575.1769516,1712912575.1769517746-1769525271,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:50:52.990665 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:50:52.990665 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:50:13.633351 UTC,select_item,1712912575.1769516,1712912575.1769517746-1769525271,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 14:50:13.633351 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:50:13.633351 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:48:23.637140 UTC,select_item,1712912575.1769516,1712912575.1769517746-1769525271,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:48:23.637140 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:48:23.637140 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:48:01.868365 UTC,select_item,1712912575.1769516,1712912575.1769517746-1769525271,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 14:48:01.868365 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:48:01.868365 UTC,view_item,1712912575.1769516,1712912575.1769517746-1769525271,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:43:08.980504 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 14:43:08.980504 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:43:08.980504 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:42:41.429866 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,14.0,Product 14,8.99,1.0
2026-01-27 14:42:41.429866 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 14:42:41.429866 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 14:42:06.725631 UTC,add_to_cart,796656765.1769524,796656765.1769524642-1769524641,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:42:03.649498 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,3.0,Product 3,24.0,1.0
2026-01-27 14:42:03.649498 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:42:03.649498 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:41:39.838800 UTC,begin_checkout,796656765.1769524,796656765.1769524642-1769524641,/checkout,,,,,,,
2026-01-27 14:41:36.315860 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,10.0,Product 10,22.0,1.0
2026-01-27 14:41:36.315860 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:41:36.315860 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:41:29.913519 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 14:41:29.913519 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:41:29.913519 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:41:23.158135 UTC,begin_checkout,796656765.1769524,796656765.1769524642-1769524641,/checkout,,,,,,,
2026-01-27 14:41:19.830344 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,3.0,Product 3,24.0,1.0
2026-01-27 14:41:19.830344 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:41:19.830344 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:41:09.197849 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 14:41:09.197849 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 14:41:09.197849 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 14:41:03.532063 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 14:41:03.532063 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:41:03.532063 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:40:27.106302 UTC,add_to_cart,351751113.1769525,351751113.1769524784-1769524783,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:40:24.931407 UTC,select_item,351751113.1769525,351751113.1769524784-1769524783,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:40:24.931407 UTC,view_item,351751113.1769525,351751113.1769524784-1769524783,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:40:24.931407 UTC,view_item,351751113.1769525,351751113.1769524784-1769524783,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:40:16.597236 UTC,select_item,351751113.1769525,351751113.1769524784-1769524783,/,,,,5.0,Product 5,34.99,1.0
2026-01-27 14:40:16.597236 UTC,view_item,351751113.1769525,351751113.1769524784-1769524783,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 14:40:16.597236 UTC,view_item,351751113.1769525,351751113.1769524784-1769524783,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 14:40:05.051186 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:40:05.051186 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:40:05.051186 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:39:56.169760 UTC,select_item,351751113.1769525,351751113.1769524784-1769524783,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:39:56.169760 UTC,view_item,351751113.1769525,351751113.1769524784-1769524783,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:39:56.169760 UTC,view_item,351751113.1769525,351751113.1769524784-1769524783,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:39:43.193757 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,3.0,Product 3,24.0,1.0
2026-01-27 14:39:43.193757 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:39:43.193757 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:39:22.185768 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 14:39:22.185768 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:39:22.185768 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:38:49.219819 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,9.0,Product 9,11.5,1.0
2026-01-27 14:38:49.219819 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 14:38:49.219819 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 14:38:40.315236 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,11.0,Product 11,16.0,1.0
2026-01-27 14:38:40.315236 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 14:38:40.315236 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 14:38:02.770672 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 14:38:02.770672 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:38:02.770672 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:37:57.935890 UTC,begin_checkout,796656765.1769524,796656765.1769524642-1769524641,/checkout,,,,,,,
2026-01-27 14:37:55.105564 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,10.0,Product 10,22.0,1.0
2026-01-27 14:37:55.105564 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:37:55.105564 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:37:47.613271 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 14:37:47.613271 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:37:47.613271 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:37:26.778158 UTC,select_item,796656765.1769524,796656765.1769524642-1769524641,/,,,,9.0,Product 9,11.5,1.0
2026-01-27 14:37:26.778158 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 14:37:26.778158 UTC,view_item,796656765.1769524,796656765.1769524642-1769524641,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 14:34:13.014664 UTC,purchase,1730347015.1769524,1730347015.1769524414-1769524414,/checkout,f3c81274-1e55-4b60-9073-c1df852957cc,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:34:11.043975 UTC,begin_checkout,1730347015.1769524,1730347015.1769524414-1769524414,/checkout,,,,,,,
2026-01-27 14:34:08.692119 UTC,select_item,1730347015.1769524,1730347015.1769524414-1769524414,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 14:34:08.692119 UTC,view_item,1730347015.1769524,1730347015.1769524414-1769524414,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:34:08.692119 UTC,view_item,1730347015.1769524,1730347015.1769524414-1769524414,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:33:46.795352 UTC,select_item,1730347015.1769524,1730347015.1769524414-1769524414,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 14:33:46.795352 UTC,view_item,1730347015.1769524,1730347015.1769524414-1769524414,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:33:46.795352 UTC,view_item,1730347015.1769524,1730347015.1769524414-1769524414,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 14:33:41.722492 UTC,select_item,1730347015.1769524,1730347015.1769524414-1769524414,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:33:41.722492 UTC,view_item,1730347015.1769524,1730347015.1769524414-1769524414,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:33:41.722492 UTC,view_item,1730347015.1769524,1730347015.1769524414-1769524414,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:33:21.247457 UTC,add_to_cart,1432644201.1769524,1432644201.1769524346-1769524345,/product/10,,66.0,USD,10.0,Product 10,22.0,3.0
2026-01-27 14:33:18.709011 UTC,select_item,1432644201.1769524,1432644201.1769524346-1769524345,/,,,,10.0,Product 10,22.0,1.0
2026-01-27 14:33:18.709011 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:33:18.709011 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:33:08.695328 UTC,begin_checkout,1432644201.1769524,1432644201.1769524346-1769524345,/checkout,,,,,,,
2026-01-27 14:33:04.708139 UTC,select_item,1432644201.1769524,1432644201.1769524346-1769524345,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 14:33:04.708139 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:33:04.708139 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:32:57.798801 UTC,select_item,1432644201.1769524,1432644201.1769524346-1769524345,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 14:32:57.798801 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:32:57.798801 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:32:39.704803 UTC,add_to_cart,1432644201.1769524,1432644201.1769524346-1769524345,/product/8,,27.49,USD,8.0,Product 8,27.49,1.0
2026-01-27 14:32:34.298545 UTC,select_item,1432644201.1769524,1432644201.1769524346-1769524345,/,,,,8.0,Product 8,27.49,1.0
2026-01-27 14:32:34.298545 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/8,,27.49,USD,8.0,Product 8,27.49,1.0
2026-01-27 14:32:34.298545 UTC,view_item,1432644201.1769524,1432644201.1769524346-1769524345,/product/8,,27.49,USD,8.0,Product 8,27.49,1.0
2026-01-27 14:30:43.619791 UTC,select_item,1090982170.1769524,1090982170.1769524134-1769524134,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 14:30:43.619791 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:30:43.619791 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:30:06.235823 UTC,select_item,1090982170.1769524,1090982170.1769524134-1769524134,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 14:30:06.235823 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:30:06.235823 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:29:44.096744 UTC,add_to_cart,718941590.1769524,718941590.1769524177-1769524176,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 14:29:41.903888 UTC,select_item,718941590.1769524,718941590.1769524177-1769524176,/,,,,12.0,Product 12,29.0,1.0
2026-01-27 14:29:41.903888 UTC,view_item,718941590.1769524,718941590.1769524177-1769524176,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 14:29:41.903888 UTC,view_item,718941590.1769524,718941590.1769524177-1769524176,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 14:29:30.352292 UTC,select_item,1090982170.1769524,1090982170.1769524134-1769524134,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 14:29:30.352292 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:29:30.352292 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 14:29:12.268600 UTC,select_item,1090982170.1769524,1090982170.1769524134-1769524134,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:29:12.268600 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:29:12.268600 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:28:57.477714 UTC,select_item,1090982170.1769524,1090982170.1769524134-1769524134,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:28:57.477714 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:28:57.477714 UTC,view_item,1090982170.1769524,1090982170.1769524134-1769524134,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:28:28.054623 UTC,purchase,1495633794.1769524,1495633794.1769524098-1769524098,/checkout,e099ff39-ff6a-47f9-9cd4-bdfb69899338,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:28:26.682396 UTC,begin_checkout,1495633794.1769524,1495633794.1769524098-1769524098,/checkout,,,,,,,
2026-01-27 14:28:22.361125 UTC,select_item,1495633794.1769524,1495633794.1769524098-1769524098,/,,,,3.0,Product 3,24.0,1.0
2026-01-27 14:28:22.361125 UTC,view_item,1495633794.1769524,1495633794.1769524098-1769524098,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:28:22.361125 UTC,view_item,1495633794.1769524,1495633794.1769524098-1769524098,/product/3,,24.0,USD,3.0,Product 3,24.0,1.0
2026-01-27 14:23:47.045439 UTC,select_item,1614700658.176952,1614700658.1769518389-1769523788,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 14:23:47.045439 UTC,view_item,1614700658.176952,1614700658.1769518389-1769523788,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:23:47.045439 UTC,view_item,1614700658.176952,1614700658.1769518389-1769523788,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:23:12.034320 UTC,select_item,1614700658.176952,1614700658.1769518389-1769523788,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 14:23:12.034320 UTC,view_item,1614700658.176952,1614700658.1769518389-1769523788,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:23:12.034320 UTC,view_item,1614700658.176952,1614700658.1769518389-1769523788,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 14:18:11.428205 UTC,add_to_cart,1641461007.1769516,1641461007.1769517770-1769523318,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:18:09.654843 UTC,select_item,1641461007.1769516,1641461007.1769517770-1769523318,/,,,,10.0,Product 10,22.0,1.0
2026-01-27 14:18:09.654843 UTC,view_item,1641461007.1769516,1641461007.1769517770-1769523318,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:18:09.654843 UTC,view_item,1641461007.1769516,1641461007.1769517770-1769523318,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:18:07.193682 UTC,add_to_cart,1641461007.1769516,1641461007.1769517770-1769523318,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 14:18:05.305225 UTC,select_item,1641461007.1769516,1641461007.1769517770-1769523318,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 14:18:05.305225 UTC,view_item,1641461007.1769516,1641461007.1769517770-1769523318,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 14:18:05.305225 UTC,view_item,1641461007.1769516,1641461007.1769517770-1769523318,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 14:17:45.109309 UTC,select_item,2013144899.176952,2013144899.1769517745-1769523256,/,,,,6.0,Product 6,15.25,1.0
2026-01-27 14:17:45.109309 UTC,view_item,2013144899.176952,2013144899.1769517745-1769523256,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:17:45.109309 UTC,view_item,2013144899.176952,2013144899.1769517745-1769523256,/product/6,,15.25,USD,6.0,Product 6,15.25,1.0
2026-01-27 14:17:33.694129 UTC,purchase,2013144899.176952,2013144899.1769517745-1769523256,/checkout,25a270d4-0fac-4c36-8326-bc470179455c,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:17:33.667980 UTC,begin_checkout,2013144899.176952,2013144899.1769517745-1769523256,/checkout,,,,,,,
2026-01-27 14:17:30.977158 UTC,begin_checkout,1641461007.1769516,1641461007.1769517770-1769523318,/checkout,,,,,,,
2026-01-27 14:17:30.888561 UTC,select_item,2013144899.176952,2013144899.1769517745-1769523256,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:17:30.888561 UTC,view_item,2013144899.176952,2013144899.1769517745-1769523256,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:17:30.888561 UTC,view_item,2013144899.176952,2013144899.1769517745-1769523256,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:17:20.796341 UTC,add_to_cart,2013144899.176952,2013144899.1769517745-1769523256,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 14:17:15.674525 UTC,select_item,1641461007.1769516,1641461007.1769517770-1769523318,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 14:17:15.674525 UTC,view_item,1641461007.1769516,1641461007.1769517770-1769523318,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:17:15.674525 UTC,view_item,1641461007.1769516,1641461007.1769517770-1769523318,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 14:17:13.803402 UTC,select_item,682331395.1769518,682331395.1769517769-1769522919,/,,,,14.0,Product 14,8.99,1.0
2026-01-27 14:17:13.803402 UTC,view_item,682331395.1769518,682331395.1769517769-1769522919,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 14:17:13.803402 UTC,view_item,682331395.1769518,682331395.1769517769-1769522919,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
